State|County|Place Name|Zip Code|Latitude|Longitude
Virginia|Rappahannock|Viewtown|22746|38.6457|-78.0258
Virginia|Rappahannock|Washington|22747|38.7078|-78.1566
Virginia|Rappahannock|Woodville|22749|38.6482|-78.1739
Virginia|Richmond|Farnham|22460|37.874|-76.605
Virginia|Richmond|Haynesville|22472|37.9505|-76.6367
Virginia|Richmond|Sharps|22548|37.824|-76.7008
Virginia|Richmond|Village|22570|37.9472|-76.6154
Virginia|Richmond|Warsaw|22572|37.9695|-76.7665
Virginia|Roanoke (city)|Roanoke|24001|37.2742|-79.9579
Virginia|Roanoke (city)|Roanoke|24002|37.2742|-79.9579
Virginia|Roanoke (city)|Roanoke|24003|37.2742|-79.9579
Virginia|Roanoke (city)|Roanoke|24004|37.2742|-79.9579
Virginia|Roanoke (city)|Roanoke|24005|37.2742|-79.9579
Virginia|Roanoke (city)|Roanoke|24006|37.2742|-79.9579
Virginia|Roanoke (city)|Roanoke|24007|37.2742|-79.9579
Virginia|Roanoke (city)|Roanoke|24008|37.2742|-79.9579
Virginia|Roanoke (city)|Roanoke|24009|37.2742|-79.9579
Virginia|Roanoke (city)|Roanoke|24010|37.2742|-79.9579
Virginia|Roanoke (city)|Roanoke|24011|37.269|-79.942
Virginia|Roanoke (city)|Roanoke|24012|37.3029|-79.9322
Virginia|Roanoke (city)|Roanoke|24013|37.2677|-79.9247
Virginia|Roanoke (city)|Roanoke|24014|37.2327|-79.9463
Virginia|Roanoke (city)|Roanoke|24015|37.2584|-79.9807
Virginia|Roanoke (city)|Roanoke|24016|37.2704|-79.9535
Virginia|Roanoke (city)|Roanoke|24017|37.2937|-79.9902
Virginia|Roanoke (city)|Roanoke|24022|37.2784|-79.9332
Virginia|Roanoke (city)|Roanoke|24024|37.2742|-79.9579
Virginia|Roanoke (city)|Roanoke|24025|37.2742|-79.9579
Virginia|Roanoke (city)|Roanoke|24026|37.2742|-79.9579
Virginia|Roanoke (city)|Roanoke|24027|37.2742|-79.9579
Virginia|Roanoke (city)|Roanoke|24028|37.2742|-79.9579
Virginia|Roanoke (city)|Roanoke|24029|37.2742|-79.9579
Virginia|Roanoke (city)|Roanoke|24030|37.2742|-79.9579
Virginia|Roanoke (city)|Roanoke|24031|37.2742|-79.9579
Virginia|Roanoke (city)|Roanoke|24032|37.2742|-79.9579
Virginia|Roanoke (city)|Roanoke|24033|37.2742|-79.9579
Virginia|Roanoke (city)|Roanoke|24034|37.2742|-79.9579
Virginia|Roanoke (city)|Roanoke|24035|37.2742|-79.9579
Virginia|Roanoke (city)|Roanoke|24036|37.2742|-79.9579
Virginia|Roanoke (city)|Roanoke|24037|37.2742|-79.9579
Virginia|Roanoke (city)|Roanoke|24038|37.2742|-79.9579
Virginia|Roanoke (city)|Roanoke|24040|37.2742|-79.9579
Virginia|Roanoke (city)|Roanoke|24042|37.2717|-79.9392
Virginia|Roanoke (city)|Roanoke|24043|37.2692|-79.9399
Virginia|Roanoke|Bent Mountain|24059|37.1549|-80.1215
Virginia|Roanoke|Catawba|24070|37.3696|-80.1284
Virginia|Roanoke|Elliston|24087|37.2165|-80.2325
Virginia|Roanoke|Roanoke|24018|37.2503|-80.0525
Virginia|Roanoke|Roanoke|24020|37.3589|-79.9448
Virginia|Roanoke|Vinton|24179|37.2757|-79.8775
Virginia|Rockbridge|Brownsburg|24415|37.9285|-79.3192
Virginia|Rockbridge|Fairfield|24435|37.8778|-79.2979
Virginia|Rockbridge|Glasgow|24555|37.643|-79.459
Virginia|Rockbridge|Goshen|24439|37.9878|-79.4773
Virginia|Rockbridge|Natural Bridge Station|24579|37.598|-79.525
Virginia|Rockbridge|Natural Bridge|24578|37.6606|-79.533
Virginia|Rockbridge|Raphine|24472|37.9374|-79.2219
Virginia|Rockbridge|Rockbridge Baths|24473|37.8965|-79.3874
Virginia|Rockbridge|Vesuvius|24483|37.8378|-79.2135
Virginia|Rockingham|Bergton|22811|38.7925|-78.9668
Virginia|Rockingham|Bridgewater|22812|38.3859|-78.9937
Virginia|Rockingham|Broadway|22815|38.6083|-78.7875
Virginia|Rockingham|Criders|22820|38.7497|-78.9974
Virginia|Rockingham|Dayton|22821|38.4707|-79.085
Virginia|Rockingham|Elkton|22827|38.4025|-78.6321
Virginia|Rockingham|Fulks Run|22830|38.6339|-78.9358
Virginia|Rockingham|Grottoes|24441|38.2484|-78.8255
Virginia|Rockingham|Harrisonburg|22802|38.4905|-78.8179
Virginia|Rockingham|Hinton|22831|38.5689|-79.0885
Virginia|Rockingham|Keezletown|22832|38.4659|-78.7499
Virginia|Rockingham|Lacey Spring|22833|38.5284|-78.8552
Virginia|Rockingham|Linville|22834|38.5557|-78.8961
Virginia|Rockingham|Mc Gaheysville|22840|38.3712|-78.7411
Virginia|Rockingham|Mount Crawford|22841|38.3457|-78.8957
Virginia|Rockingham|Penn Laird|22846|38.375|-78.7795
Virginia|Rockingham|Pleasant Valley|22848|38.3847|-78.8914
Virginia|Rockingham|Port Republic|24471|38.3226|-78.7886
Virginia|Rockingham|Singers Glen|22850|38.5574|-78.9227
Virginia|Rockingham|Timberville|22853|38.6476|-78.7717
Virginia|Russell|Castlewood|24224|36.8764|-82.2876
Virginia|Russell|Cleveland|24225|36.9502|-82.1318
Virginia|Russell|Dante|24237|37.0054|-82.2815
Virginia|Russell|Honaker|24260|37.0395|-82.0246
Virginia|Russell|Lebanon|24266|36.8809|-82.0956
Virginia|Russell|Rosedale|24280|36.9593|-81.9312
Virginia|Russell|Swords Creek|24649|37.0738|-81.9084
Virginia|Salem (city)|Salem|24153|37.2853|-80.0692
Virginia|Salem (city)|Salem|24155|37.2884|-80.0671
Virginia|Salem (city)|Salem|24157|37.2884|-80.0671
Virginia|Scott|Duffield|24244|36.7114|-82.8337
Virginia|Scott|Dungannon|24245|36.8242|-82.496
Virginia|Scott|Fort Blackmore|24250|36.7438|-82.6102
Virginia|Scott|Gate City|24251|36.646|-82.6112
Virginia|Scott|Hiltons|24258|36.6498|-82.4299
Virginia|Scott|Nickelsville|24271|36.7502|-82.4202
Virginia|Scott|Weber City|24290|36.6137|-82.5618
Virginia|Shenandoah|Basye|22810|38.8089|-78.7776
Virginia|Shenandoah|Edinburg|22824|38.8432|-78.6003
Virginia|Shenandoah|Fishers Hill|22626|38.9834|-78.4038
Virginia|Shenandoah|Fort Valley|22652|38.8407|-78.4276
Virginia|Shenandoah|Maurertown|22644|38.9441|-78.4658
Virginia|Shenandoah|Mount Jackson|22842|38.7857|-78.6803
Virginia|Shenandoah|New Market|22844|38.6606|-78.6714
Virginia|Shenandoah|Orkney Springs|22845|38.7937|-78.8111
Virginia|Shenandoah|Quicksburg|22847|38.7201|-78.7213
Virginia|Shenandoah|Strasburg|22641|39.0808|-78.3913
Virginia|Shenandoah|Strasburg|22657|38.9884|-78.3386
Virginia|Shenandoah|Toms Brook|22660|38.9476|-78.4331
Virginia|Shenandoah|Woodstock|22664|38.887|-78.5217
Virginia|Smyth|Atkins|24311|36.8665|-81.4048
Virginia|Smyth|Broadford|24316|36.9546|-81.673
Virginia|Smyth|Chilhowie|24319|36.7719|-81.6651
Virginia|Smyth|Marion|24354|36.8273|-81.5349
Virginia|Smyth|Saltville|24370|36.8927|-81.7402
Virginia|Smyth|Sugar Grove|24375|36.7736|-81.4084
Virginia|Southampton|Boykins|23827|36.5951|-77.1975
Virginia|Southampton|Branchville|23828|36.5787|-77.2704
Virginia|Southampton|Capron|23829|36.7243|-77.2394
Virginia|Southampton|Courtland|23837|36.7225|-77.0783
Virginia|Southampton|Drewryville|23844|36.6854|-77.3591
Virginia|Southampton|Ivor|23866|36.9071|-76.8861
Virginia|Southampton|Newsoms|23874|36.6148|-77.1069
Virginia|Southampton|Sedley|23878|36.776|-76.9841
Virginia|Spotsylvania|Fredericksburg|22407|38.2688|-77.5476
Virginia|Spotsylvania|Fredericksburg|22408|38.2481|-77.4681
Virginia|Spotsylvania|Fredericksburg|22412|38.1847|-77.6626
Virginia|Spotsylvania|Partlow|22534|38.0641|-77.6586
Virginia|Spotsylvania|Spotsylvania|22551|38.162|-77.6854
Virginia|Spotsylvania|Spotsylvania|22553|38.271|-77.6447
Virginia|Spotsylvania|Thornburg|22565|38.1372|-77.5189
Virginia|Stafford|Brooke|22430|38.3857|-77.3743
Virginia|Stafford|Fredericksburg|22403|38.4173|-77.4608
Virginia|Stafford|Fredericksburg|22405|38.3365|-77.4366
Virginia|Stafford|Fredericksburg|22406|38.3796|-77.5349
Virginia|Stafford|Garrisonville|22463|38.4684|-77.4612
Virginia|Stafford|Hartwood|22471|38.3993|-77.5814
Virginia|Stafford|Ruby|22545|38.5086|-77.543
Virginia|Stafford|Stafford|22554|38.4586|-77.4306
Virginia|Stafford|Stafford|22555|38.4221|-77.4083
Virginia|Stafford|Stafford|22556|38.4718|-77.5102
Virginia|Staunton (city)|Staunton|24401|38.1574|-79.0651
Virginia|Staunton (city)|Staunton|24402|38.1593|-79.0629
Virginia|Surry|Claremont|23899|37.2279|-76.9641
Virginia|Surry|Dendron|23839|37.0981|-76.8966
Virginia|Surry|Elberon|23846|37.0701|-76.8337
Virginia|Surry|Spring Grove|23881|37.1901|-76.9923
Virginia|Surry|Surry|23883|37.126|-76.7651
Virginia|Sussex|Jarratt|23867|36.8191|-77.4832
Virginia|Sussex|Stony Creek|23882|36.9361|-77.4443
Virginia|Sussex|Sussex|23884|36.9151|-77.2791
Virginia|Sussex|Wakefield|23888|36.9757|-76.979
Virginia|Sussex|Waverly|23890|37.025|-77.1055
Virginia|Sussex|Waverly|23891|37.0508|-77.2124
Virginia|Sussex|Yale|23897|36.8373|-77.287
Virginia|Tazewell|Amonate|24601|37.1909|-81.6387
Virginia|Tazewell|Bandy|24602|37.1661|-81.6508
Virginia|Tazewell|Bishop|24604|37.2033|-81.5575
Virginia|Tazewell|Bluefield|24605|37.2526|-81.2712
Virginia|Tazewell|Boissevain|24606|37.2818|-81.3804
Virginia|Tazewell|Burkes Garden|24608|37.0982|-81.3409
Virginia|Tazewell|Cedar Bluff|24609|37.0876|-81.759
Virginia|Tazewell|Doran|24612|37.0945|-81.818
Virginia|Tazewell|Falls Mills|24613|37.271|-81.3182
Virginia|Tazewell|Horsepen|24619|37.1355|-81.5634
Virginia|Tazewell|Jewell Ridge|24622|37.2094|-81.7956
Virginia|Tazewell|North Tazewell|24630|37.1756|-81.5399
Virginia|Tazewell|Pocahontas|24635|37.3054|-81.3425
Virginia|Tazewell|Pounding Mill|24637|37.0596|-81.7301
Virginia|Tazewell|Red Ash|24640|37.1134|-81.871
Virginia|Tazewell|Richlands|24641|37.0941|-81.8123
Virginia|Tazewell|Tannersville|24377|36.9763|-81.628
Virginia|Tazewell|Tazewell|24651|37.1078|-81.51
Virginia|Virginia Beach (city)|Virginia Beach|23450|36.844|-76.1204
Virginia|Virginia Beach (city)|Virginia Beach|23451|36.8585|-76.0019
Virginia|Virginia Beach (city)|Virginia Beach|23452|36.8348|-76.0961
Virginia|Virginia Beach (city)|Virginia Beach|23454|36.8282|-76.0237
Virginia|Virginia Beach (city)|Virginia Beach|23455|36.8881|-76.1446
Virginia|Virginia Beach (city)|Virginia Beach|23456|36.7341|-76.0359
Virginia|Virginia Beach (city)|Virginia Beach|23457|36.6224|-76.0249
Virginia|Virginia Beach (city)|Virginia Beach|23458|36.8529|-75.978
Virginia|Virginia Beach (city)|Virginia Beach|23459|36.9216|-76.0171
Virginia|Virginia Beach (city)|Virginia Beach|23460|36.808|-76.0284
Virginia|Virginia Beach (city)|Virginia Beach|23461|36.7754|-75.9633
Virginia|Virginia Beach (city)|Virginia Beach|23462|36.8392|-76.1522
Virginia|Virginia Beach (city)|Virginia Beach|23463|36.7957|-76.0126
Virginia|Virginia Beach (city)|Virginia Beach|23464|36.7978|-76.1759
Virginia|Virginia Beach (city)|Virginia Beach|23465|36.8512|-76.1692
Virginia|Virginia Beach (city)|Virginia Beach|23466|36.7957|-76.0126
Virginia|Virginia Beach (city)|Virginia Beach|23467|36.7957|-76.0126
Virginia|Virginia Beach (city)|Virginia Beach|23471|36.7957|-76.0126
Virginia|Virginia Beach (city)|Virginia Beach|23479|36.7957|-76.0126
Virginia|Warren|Bentonville|22610|38.8187|-78.2757
Virginia|Warren|Front Royal|22630|38.9268|-78.1796
Virginia|Warren|Linden|22642|38.8812|-78.0478
Virginia|Warren|Middletown|22649|39.0048|-78.2478
Virginia|Washington|Abingdon|24210|36.6916|-82.02
Virginia|Washington|Abingdon|24211|36.6673|-81.9648
Virginia|Washington|Abingdon|24212|36.6909|-81.9708
Virginia|Washington|Damascus|24236|36.6403|-81.7776
Virginia|Washington|Emory|24327|36.78|-81.8171
Virginia|Washington|Glade Spring|24340|36.7779|-81.7676
Virginia|Washington|Meadowview|24361|36.7612|-81.8512
Virginia|Washington|Mendota|24270|36.7223|-82.2649
Virginia|Waynesboro (city)|Waynesboro|22980|38.0774|-78.9035
Virginia|Westmoreland|Coles Point|22442|38.1437|-76.6355
Virginia|Westmoreland|Colonial Beach|22443|38.1792|-76.9959
Virginia|Westmoreland|Hague|22469|38.0573|-76.6616
Virginia|Westmoreland|Kinsale|22488|38.0505|-76.5855
Virginia|Westmoreland|Montross|22520|38.1105|-76.7828
Virginia|Westmoreland|Mount Holly|22524|38.1182|-76.6805
Virginia|Westmoreland|Oldhams|22529|38.0181|-76.6861
Virginia|Westmoreland|Sandy Point|22577|38.0673|-76.5503
Virginia|Westmoreland|Stratford|22558|38.1484|-76.8413
Virginia|Westmoreland|Zacata|22581|38.1218|-76.7903
Virginia|Williamsburg (city)|Williamsburg|23186|37.3105|-76.7468
Virginia|Williamsburg (city)|Williamsburg|23187|37.3105|-76.7468
Virginia|Winchester (city)|Winchester|22601|39.1858|-78.1827
Virginia|Winchester (city)|Winchester|22604|39.1676|-78.1686
Virginia|Wise|Andover|24215|36.9234|-82.7964
Virginia|Wise|Appalachia|24216|36.9438|-82.7976
Virginia|Wise|Big Stone Gap|24219|36.8581|-82.7627
Virginia|Wise|Coeburn|24230|36.9605|-82.4735
Virginia|Wise|East Stone Gap|24246|36.8668|-82.7424
Virginia|Wise|Pound|24279|37.0927|-82.6016
Virginia|Wise|Saint Paul|24283|36.9323|-82.3418
Virginia|Wise|Wise|24293|36.975|-82.5947
Virginia|Wythe|Austinville|24312|36.8195|-80.8583
Virginia|Wythe|Barren Springs|24313|36.9078|-80.809
Virginia|Wythe|Cripple Creek|24322|36.8086|-81.1039
Virginia|Wythe|Crockett|24323|36.8768|-81.2089
Virginia|Wythe|Ivanhoe|24350|36.8272|-80.9779
Virginia|Wythe|Max Meadows|24360|36.9056|-80.9244
Virginia|Wythe|Rural Retreat|24368|36.8836|-81.2879
Virginia|Wythe|Speedwell|24374|36.7998|-81.1834
Virginia|Wythe|Wytheville|24382|36.9407|-81.0941
Virginia|York|Lackey|23694|37.2232|-76.559
Virginia|York|Lightfoot|23090|37.3407|-76.7544
Virginia|York|Seaford|23696|37.1885|-76.429
Virginia|York|Yorktown|23690|37.2287|-76.5423
Virginia|York|Yorktown|23691|37.2517|-76.552
Virginia|York|Yorktown|23692|37.1686|-76.4581
Virginia|York|Yorktown|23693|37.1256|-76.4469
Washington|Adams|Benge|99105|46.8591|-118.1611
Washington|Adams|Lind|99341|46.956|-118.7061
Washington|Adams|Othello|99344|46.8527|-118.9932
Washington|Adams|Ritzville|99169|47.1315|-118.3958
Washington|Adams|Washtucna|99371|46.8209|-118.2862
Washington|Asotin|Anatone|99401|46.1285|-117.0883
Washington|Asotin|Asotin|99402|46.1343|-117.0015
Washington|Asotin|Clarkston|99403|46.3946|-117.0645
Washington|Benton|Benton City|99320|46.2806|-119.4913
Washington|Benton|Kennewick|99336|46.2109|-119.168
Washington|Benton|Kennewick|99337|46.1814|-119.1383
Washington|Benton|Kennewick|99338|46.156|-119.264
Washington|Benton|Paterson|99345|45.9911|-119.7559
Washington|Benton|Plymouth|99346|45.9301|-119.4023
Washington|Benton|Prosser|99350|46.2232|-119.771
Washington|Benton|Richland|99352|46.2522|-119.288
Washington|Benton|Richland|99354|46.3257|-119.3067
Washington|Benton|West Richland|99353|46.3153|-119.3714
Washington|Chelan|Ardenvoir|98811|47.7373|-120.369
Washington|Chelan|Cashmere|98815|47.5173|-120.5033
Washington|Chelan|Chelan Falls|98817|47.8015|-119.9859
Washington|Chelan|Chelan|98816|47.8483|-120.0273
Washington|Chelan|Dryden|98821|47.5412|-120.5609
Washington|Chelan|Entiat|98822|47.7057|-120.276
Washington|Chelan|Leavenworth|98826|47.6438|-120.6748
Washington|Chelan|Malaga|98828|47.3553|-120.2086
Washington|Chelan|Manson|98831|47.8958|-120.149
Washington|Chelan|Monitor|98836|47.4852|-120.4158
Washington|Chelan|Peshastin|98847|47.5458|-120.5961
Washington|Chelan|Stehekin|98852|48.3093|-120.6565
Washington|Chelan|Wenatchee|98801|47.4253|-120.3273
Washington|Chelan|Wenatchee|98807|47.4235|-120.3103
Washington|Clallam|Beaver|98305|48.0673|-124.3054
Washington|Clallam|Carlsborg|98324|48.0906|-123.1721
Washington|Clallam|Clallam Bay|98326|48.2255|-124.2015
Washington|Clallam|Forks|98331|47.9287|-124.3989
Washington|Clallam|Joyce|98343|48.1362|-123.7354
Washington|Clallam|La Push|98350|47.9052|-124.6261
Washington|Clallam|Neah Bay|98357|48.328|-124.6151
Washington|Clallam|Port Angeles|98362|48.1065|-123.4384
Washington|Clallam|Port Angeles|98363|48.0557|-123.9178
Washington|Clallam|Sekiu|98381|48.3032|-124.4685
Washington|Clallam|Sequim|98382|48.0881|-123.1198
Washington|Clark|Amboy|98601|45.9195|-122.4574
Washington|Clark|Battle Ground|98604|45.7907|-122.5318
Washington|Clark|Brush Prairie|98606|45.7304|-122.4843
Washington|Clark|Camas|98607|45.6058|-122.4142
Washington|Clark|Heisson|98622|45.8248|-122.4912
Washington|Clark|La Center|98629|45.8806|-122.624
Washington|Clark|Ridgefield|98642|45.7846|-122.6934
Washington|Clark|Vancouver|98660|45.6418|-122.6801
Washington|Clark|Vancouver|98661|45.6418|-122.6251
Washington|Clark|Vancouver|98662|45.6914|-122.5805
Washington|Clark|Vancouver|98663|45.6514|-122.6604
Washington|Clark|Vancouver|98664|45.6231|-122.5767
Washington|Clark|Vancouver|98665|45.6892|-122.6616
Washington|Clark|Vancouver|98666|45.6387|-122.6615
Washington|Clark|Vancouver|98668|45.6387|-122.6615
Washington|Clark|Vancouver|98682|45.6644|-122.5212
Washington|Clark|Vancouver|98683|45.6032|-122.5133
Washington|Clark|Vancouver|98684|45.6359|-122.5155
Washington|Clark|Vancouver|98685|45.7162|-122.6899
Washington|Clark|Vancouver|98686|45.712|-122.6322
Washington|Clark|Vancouver|98687|45.6387|-122.6615
Washington|Clark|Washougal|98671|45.5959|-122.3104
Washington|Clark|Yacolt|98675|45.8622|-122.4275
Washington|Columbia|Dayton|99328|46.3075|-117.9738
Washington|Columbia|Starbuck|99359|46.5128|-118.1024
Washington|Cowlitz|Ariel|98603|45.9952|-122.4677
Washington|Cowlitz|Carrolls|98609|46.0715|-122.8648
Washington|Cowlitz|Castle Rock|98611|46.2783|-122.9139
Washington|Cowlitz|Cougar|98616|46.0515|-122.2995
Washington|Cowlitz|Kalama|98625|46.0112|-122.8166
Washington|Cowlitz|Kelso|98626|46.1485|-122.887
Washington|Cowlitz|Longview|98632|46.1514|-122.9634
Washington|Cowlitz|Ryderwood|98581|46.3752|-123.0431
Washington|Cowlitz|Silverlake|98645|46.3163|-122.7649
Washington|Cowlitz|Toutle|98649|46.2956|-122.6477
Washington|Cowlitz|Woodland|98674|45.9219|-122.7126
Washington|Douglas|Bridgeport|98813|48.0082|-119.6712
Washington|Douglas|East Wenatchee|98802|47.4186|-120.2731
Washington|Douglas|Mansfield|98830|47.9021|-119.4053
Washington|Douglas|Orondo|98843|47.6969|-120.1721
Washington|Douglas|Palisades|98845|47.419|-119.9145
Washington|Douglas|Rock Island|98850|47.3706|-120.1378
Washington|Douglas|Waterville|98858|47.6295|-119.9887
Washington|Ferry|Boyds|99107|48.8427|-118.1828
Washington|Ferry|Curlew|99118|48.9108|-118.6452
Washington|Ferry|Danville|99121|48.9725|-118.4884
Washington|Ferry|Inchelium|99138|48.2924|-118.3552
Washington|Ferry|Keller|99140|48.0236|-118.6547
Washington|Ferry|Laurier|99146|48.9753|-118.2208
Washington|Ferry|Malo|99150|48.811|-118.6044
Washington|Ferry|Orient|99160|48.866|-118.2028
Washington|Ferry|Republic|99166|48.6704|-118.6999
Washington|Franklin|Connell|99326|46.6643|-118.8545
Washington|Franklin|Eltopia|99330|46.475|-119.1013
Washington|Franklin|Kahlotus|99335|46.6779|-118.5337
Washington|Franklin|Mesa|99343|46.5782|-119.1373
Washington|Franklin|Pasco|99301|46.2492|-119.1044
Washington|Franklin|Pasco|99302|46.235|-119.0943
Washington|Garfield|Pomeroy|99347|46.4698|-117.5993
Washington|Grant|Beverly|99321|46.8484|-119.9121
Washington|Grant|Coulee City|99115|47.5966|-119.2758
Washington|Grant|Electric City|99123|47.9131|-119.0426
Washington|Grant|Ephrata|98823|47.2771|-119.5336
Washington|Grant|George|98824|47.0792|-119.8601
Washington|Grant|Grand Coulee|99133|47.9385|-118.9978
Washington|Grant|Hartline|99135|47.6115|-119.0841
Washington|Grant|Marlin|98832|47.3014|-119.064
Washington|Grant|Mattawa|99349|46.731|-119.7783
Washington|Grant|Moses Lake|98837|47.1374|-119.2891
Washington|Grant|Quincy|98848|47.1976|-119.8459
Washington|Grant|Royal City|99357|46.9156|-119.5815
Washington|Grant|Soap Lake|98851|47.383|-119.486
Washington|Grant|Stratford|98853|47.4043|-119.313
Washington|Grant|Warden|98857|46.977|-119.0539
Washington|Grant|Wilson Creek|98860|47.4739|-119.1847
Washington|Grays Harbor|Aberdeen|98520|46.9843|-123.7963
Washington|Grays Harbor|Amanda Park|98526|47.4859|-123.9206
Washington|Grays Harbor|Copalis Beach|98535|47.1126|-124.1738
Washington|Grays Harbor|Copalis Crossing|98536|47.1591|-124.1352
Washington|Grays Harbor|Cosmopolis|98537|46.9538|-123.7739
Washington|Grays Harbor|Elma|98541|47.0058|-123.3997
Washington|Grays Harbor|Grayland|98547|46.8264|-124.094
Washington|Grays Harbor|Hoquiam|98550|46.9823|-123.8842
Washington|Grays Harbor|Humptulips|98552|47.3429|-123.9291
Washington|Grays Harbor|Malone|98559|46.9589|-123.3268
Washington|Grays Harbor|Mccleary|98557|47.0297|-123.273
Washington|Grays Harbor|Moclips|98562|47.2387|-124.2039
Washington|Grays Harbor|Montesano|98563|47.0901|-123.5006
Washington|Grays Harbor|Neilton|98566|47.3877|-123.8903
Washington|Grays Harbor|Oakville|98568|46.8434|-123.2493
Washington|Grays Harbor|Ocean Shores|98569|46.9737|-124.1563
Washington|Grays Harbor|Pacific Beach|98571|47.2195|-124.1915
Washington|Grays Harbor|Quinault|98575|47.4603|-123.8307
Washington|Grays Harbor|Satsop|98583|47.0022|-123.4836
Washington|Grays Harbor|Taholah|98587|47.3407|-124.2827
Washington|Grays Harbor|Westport|98595|46.8836|-124.1061
Washington|Island|Clinton|98236|47.9508|-122.3916
Washington|Island|Coupeville|98239|48.2189|-122.6823
Washington|Island|Freeland|98249|48.0342|-122.5641
Washington|Island|Greenbank|98253|48.1004|-122.5761
Washington|Island|Langley|98260|48.0187|-122.453
Washington|Island|Oak Harbor|98277|48.3151|-122.6374
Washington|Island|Oak Harbor|98278|48.3402|-122.6695
Washington|Jefferson|Brinnon|98320|47.6776|-122.9375
Washington|Jefferson|Chimacum|98325|47.9861|-122.7883
Washington|Jefferson|Nordland|98358|48.0432|-122.6926
Washington|Jefferson|Port Hadlock|98339|48.0345|-122.7682
Washington|Jefferson|Port Ludlow|98365|47.9222|-122.6896
Washington|Jefferson|Port Townsend|98368|48.104|-122.7945
Washington|Jefferson|Quilcene|98376|47.8324|-122.8583
Washington|King|Auburn|98001|47.3099|-122.2653
Washington|King|Auburn|98002|47.305|-122.2067
Washington|King|Auburn|98071|47.3073|-122.2285
Washington|King|Auburn|98092|47.2884|-122.098
Washington|King|Baring|98224|47.7671|-121.4814
Washington|King|Bellevue|98004|47.6155|-122.2072
Washington|King|Bellevue|98005|47.615|-122.1663
Washington|King|Bellevue|98006|47.5614|-122.1552
Washington|King|Bellevue|98007|47.6174|-122.1426
Washington|King|Bellevue|98008|47.6115|-122.1162
Washington|King|Bellevue|98009|47.6104|-122.2007
Washington|King|Bellevue|98015|47.6104|-122.2007
Washington|King|Black Diamond|98010|47.3114|-122.0053
Washington|King|Bothell|98011|47.7497|-122.2159
Washington|King|Bothell|98041|47.7623|-122.2054
Washington|King|Burton|98013|47.389|-122.4607
Washington|King|Carnation|98014|47.638|-121.9111
Washington|King|Duvall|98019|47.725|-121.9369
Washington|King|Enumclaw|98022|47.2665|-122.0314
Washington|King|Fall City|98024|47.5682|-121.8896
Washington|King|Federal Way|98003|47.3203|-122.3117
Washington|King|Federal Way|98023|47.3104|-122.3612
Washington|King|Federal Way|98063|47.3223|-122.3126
Washington|King|Federal Way|98093|47.311|-122.1138
Washington|King|Hobart|98025|47.4218|-121.9729
Washington|King|Issaquah|98027|47.4974|-122.0107
Washington|King|Issaquah|98029|47.5585|-122.0055
Washington|King|Kenmore|98028|47.7542|-122.2475
Washington|King|Kent|98030|47.3866|-122.2109
Washington|King|Kent|98031|47.388|-122.1932
Washington|King|Kent|98032|47.3776|-122.2854
Washington|King|Kent|98035|47.3809|-122.2348
Washington|King|Kent|98042|47.368|-122.1206
Washington|King|Kent|98064|47.3809|-122.2348
Washington|King|Kent|98089|47.3871|-122.2023
Washington|King|Kirkland|98033|47.6786|-122.1894
Washington|King|Kirkland|98034|47.7188|-122.1966
Washington|King|Kirkland|98083|47.6815|-122.2087
Washington|King|Maple Valley|98038|47.3845|-122.0574
Washington|King|Medina|98039|47.6269|-122.2314
Washington|King|Mercer Island|98040|47.5603|-122.2281
Washington|King|North Bend|98045|47.4755|-121.7571
Washington|King|Pacific|98047|47.2666|-122.2435
Washington|King|Preston|98050|47.536|-121.9312
Washington|King|Ravensdale|98051|47.3407|-121.8874
Washington|King|Redmond|98052|47.6718|-122.1232
Washington|King|Redmond|98053|47.6462|-122.0386
Washington|King|Redmond|98073|47.674|-122.1215
Washington|King|Renton|98055|47.4648|-122.2075
Washington|King|Renton|98056|47.5073|-122.1819
Washington|King|Renton|98057|47.4714|-122.2203
Washington|King|Renton|98058|47.4465|-122.1216
Washington|King|Renton|98059|47.5058|-122.1157
Washington|King|Sammamish|98074|47.6254|-122.0462
Washington|King|Sammamish|98075|47.5857|-122.0345
Washington|King|Seahurst|98062|47.4693|-122.3621
Washington|King|Seattle|98101|47.6114|-122.3305
Washington|King|Seattle|98102|47.6302|-122.321
Washington|King|Seattle|98103|47.6733|-122.3426
Washington|King|Seattle|98104|47.6036|-122.3256
Washington|King|Seattle|98105|47.6633|-122.3022
Washington|King|Seattle|98106|47.5344|-122.3547
Washington|King|Seattle|98107|47.6701|-122.3763
Washington|King|Seattle|98108|47.5413|-122.3129
Washington|King|Seattle|98109|47.6339|-122.3476
Washington|King|Seattle|98111|47.6062|-122.3321
Washington|King|Seattle|98112|47.6301|-122.2972
Washington|King|Seattle|98113|47.6716|-122.3411
Washington|King|Seattle|98114|47.6062|-122.3321
Washington|King|Seattle|98115|47.6849|-122.2968
Washington|King|Seattle|98116|47.5746|-122.3934
Washington|King|Seattle|98117|47.6873|-122.3772
Washington|King|Seattle|98118|47.5412|-122.275
Washington|King|Seattle|98119|47.6379|-122.3643
Washington|King|Seattle|98121|47.6151|-122.3447
Washington|King|Seattle|98122|47.6116|-122.3056
Washington|King|Seattle|98124|47.6062|-122.3321
Washington|King|Seattle|98125|47.717|-122.3015
